id	old_slug	slug	name	birth_year	death_year	status	merged_into_person_id	review_result	evidence
ac8dcb7a-75ac-43c0-a511-950ebc06ebc4	p-1cyxo40	p-1cyxo40	尾崎 功	1943		active		修正	https://id.ndl.go.jp/auth/ndlna/00987315
57204d40-ab97-40af-869b-5dc05877fa55	kojima-kyoko	kojima-kyoko	児島 恭子	1954		active		変更なし・全項目確認済みを意味しない	—
33c03b67-e8b7-4dbb-b40b-04e7411bd8ff	p-1prw9wa	p-1prw9wa	中野 克良			active		変更なし・全項目確認済みを意味しない	—
fe97e5ed-f3fb-481e-8f05-cd8606e803b7	tezuka-yoritaka	tezuka-yoritaka	手塚 順孝			active		変更なし・全項目確認済みを意味しない	—
c76ad303-12e9-4287-88d9-4b1511441897	p-gitgqw	p-gitgqw	打田 元輝			active		変更なし・全項目確認済みを意味しない	—
98859ddf-cd5e-4adf-b797-97de7bed782b	pon-huci	pon-huci	ポン・フチ	1949		active		修正	https://id.ndl.go.jp/auth/ndlna/00064365
a14c10fd-97ec-4a2f-871b-caa6bf9debdd	p-1avld4w	p-1avld4w	中村 幽			active		変更なし・全項目確認済みを意味しない	—
9c49627e-c5e1-4c25-8b4b-2ff0738bdff1	p-1nkxafa	p-1nkxafa	佐川 年秀	1954		active		修正	https://id.ndl.go.jp/auth/ndlna/00809160
699e0d5b-e253-492f-be0e-3bce9ed5ca0c	p-1ktul8c	p-1ktul8c	岡本 武雄			active		変更なし・全項目確認済みを意味しない	—
ce3697ba-3fe3-46b8-af41-27732ba7f7ac	hirayama-hiroto	hirayama-hiroto	平山 裕人	1958		active		変更なし・全項目確認済みを意味しない	—
22bfab9e-159e-42a1-a55a-ebd9a4e82406	yamamoto-tasuke	yamamoto-tasuke	山本 多助	1904	1993	active		変更なし・全項目確認済みを意味しない	—
af83c5ac-33b0-461f-bfe5-87627283c0c5	p-k7l165	p-k7l165	戸部 千春	1954		active		修正	https://id.ndl.go.jp/auth/ndlna/033626494
2969e014-749f-4e6e-944d-9b538d3fa5f5	goto-toshio	goto-toshio	後藤 利雄	1922	2001	active		修正	https://id.ndl.go.jp/auth/ndlna/00006173
bdd0d772-c3b4-48df-b30a-a0fda57f8bb5	fujimura-hisakazu	fujimura-hisakazu	藤村 久和	1940	2025	active		変更なし・全項目確認済みを意味しない	—
1c75b264-6d93-4eb8-92bd-c4431c53fc01	uoi-kazuyoshi	uoi-kazuyoshi	魚井 一由	1946	2008	active		修正	https://id.ndl.go.jp/auth/ndlna/00252137
2e359585-e371-42d7-a607-1d85d4190d15	p-1ve2u2k	p-1ve2u2k	青木 茂治			active		変更なし・全項目確認済みを意味しない	—
19ec2da4-841c-48d8-b42c-8098257fc2ba	p-1kl2r4i	p-1kl2r4i	中澤 道三	1937		active		修正	https://id.ndl.go.jp/auth/ndlna/033725544
f23c5c2c-d199-448c-9d90-85d93c9d129e	saga-ayami	saga-ayami	佐賀 彩美			active		変更なし・全項目確認済みを意味しない	—
22fc10fe-f27b-4abc-aa78-2c2994bcdc90	tachibana-yoshimitsu	tachibana-yoshimitsu	橘 善光	1933		active		修正	https://id.ndl.go.jp/auth/ndlna/00083103
3a25a327-8ae4-4edb-b2af-70b5640de3e9	p-1hmrc4r	p-1hmrc4r	筒井 功	1944		active		修正	https://id.ndl.go.jp/auth/ndlna/00189562
56a11198-e602-4a6c-a30b-6427c83e4e6c	p-1ixvufv	p-1ixvufv	菅原 進	1925		active		修正	https://id.ndl.go.jp/auth/ndlna/01237129
d07330cd-15e2-49d7-960c-3d5cb19eead6	shirai-katsuhiko	shirai-katsuhiko	白井 克彦	1939		active		変更なし・全項目確認済みを意味しない	—
8968501f-366c-46cf-a33c-579392ad418f	sugimura-kinarabukku	sugimura-kinarabukku	杉村 キナラブック	1888	1973	active		変更なし・全項目確認済みを意味しない	—
a11c944f-481c-40b4-8f70-723ecc7e8bef	tanaka-yoshito	tanaka-yoshito	田中 吉人			active		変更なし・全項目確認済みを意味しない	—
8120436a-a687-4ec4-9a98-47b59557a714	ishihara-makoto	ishihara-makoto	石原 誠			active		変更なし・全項目確認済みを意味しない	—
b7ba3afd-19ef-4555-a28d-d9167b101979	oshima-minoru	oshima-minoru	大島 稔	1951		active		修正	https://id.ndl.go.jp/auth/ndlna/01041583
18d08f03-42f0-4326-93d1-a827d51ffd7c	hishinuma-uichi	hishinuma-uichi	菱沼 右一		1944	active		変更なし・全項目確認済みを意味しない	—
5a507031-66f8-42a5-b58f-67f99434a8e4	hashio-naokazu	hashio-naokazu	橋尾 直和	1960		active		変更なし・全項目確認済みを意味しない	—
e2cf9541-8ad6-46ba-a490-c9f7cb14ced9	p-1pt2eas	p-1pt2eas	村﨑 恭子			merged	e057bf3f-ac69-4f33-aae9-e25d23cb2e7c	統合	—
12fbf0c8-fabe-4e61-b888-3d742fa12c55	oide-ayako	oide-ayako	大出 あや子	1923		active		修正	https://id.ndl.go.jp/auth/ndlna/00155614
627fdfc6-43ce-4579-b665-e4c664dac94f	p-kmjzaq	p-kmjzaq	川村 シンリツ・エオリパック・アイヌ		2021	active		変更なし・全項目確認済みを意味しない	—
50828db5-9a04-4665-9220-74b1649c489f	p-1f5kvww	p-1f5kvww	橋本 潔	1949		active		修正	https://id.ndl.go.jp/auth/ndlna/00919234
aad1b69b-85a0-4c76-9b34-9d041cfdbf01	minami-noriyuki	minami-noriyuki	南 哲行			active		変更なし・全項目確認済みを意味しない	—
a842a569-5ccc-4bb8-bfce-e9198e2e4832	okada-michiaki	okada-michiaki	岡田 路明			active		変更なし・全項目確認済みを意味しない	—
dd1aa8b6-12ab-4f65-aabd-100930042abb	p-9u49vf	p-9u49vf	北洞 孝雄			active		変更なし・全項目確認済みを意味しない	—
2219555d-db27-414d-a0d5-73d17cb836e8	p-1cbtbaa	p-1cbtbaa	鍛治 明香			active		変更なし・全項目確認済みを意味しない	—
d08a1e62-3125-4b61-a186-571e259c0c3b	a-bugaeva	a-bugaeva	A Bugaeva			merged	993ef3a2-b71e-4a29-91fe-9b90c32c3000	統合	—
55a133e9-983a-41ce-a087-0cd9952bbd49	ono-yoneichi	ono-yoneichi	小野 米一	1939		active		修正	https://id.ndl.go.jp/auth/ndlna/00117587
8b2dcf7b-87d5-40b0-b019-f771dc098337	p-1toajjl	p-1toajjl	佐藤 知巳			active		変更なし・全項目確認済みを意味しない	—
f89a7349-109b-466d-9366-6aca2e955796	p-1lg7zk7	p-1lg7zk7	中畠 孝幸			active		変更なし・全項目確認済みを意味しない	—
5a6effb4-20eb-4c2e-99d2-15b929b522c6	suga-yasuo	suga-yasuo	菅 泰雄			active		変更なし・全項目確認済みを意味しない	—
e7712c3c-f4c2-4a06-8454-49228c591bf1	p-1hcevqu	p-1hcevqu	尾崎 喜光	1958		active		修正	https://id.ndl.go.jp/auth/ndlna/01147845
8035ce7f-afb0-4b0b-9359-17c26168f185	seino-haruki	seino-haruki	清野 春樹	1949		active		修正	https://id.ndl.go.jp/auth/ndlna/01113028
4bc7f75e-a894-49c8-8aef-0cc63aa798c4	p-jg0yjt	p-jg0yjt	喜多 直人			active		変更なし・全項目確認済みを意味しない	—
4bbcde4f-e2ab-4132-bec0-b06f94d9af08	magata-tokumatsu	magata-tokumatsu	間方 徳松	1912		active		修正	https://id.ndl.go.jp/auth/ndlna/00121838
f5ee4743-5b3e-4950-a5c0-85b615a89ba0	p-1c6rkvl	p-1c6rkvl	土屋 茂	1915		active		修正	https://id.ndl.go.jp/auth/ndlna/00352939
4b19cc4b-c88f-47fb-8e35-800225642881	p-1mjn4tu	p-1mjn4tu	高柳 茂			active		変更なし・全項目確認済みを意味しない	—
ba2db991-7a3f-46b1-a0a6-5144f1e0dc4f	saikaku-sadayoshi	saikaku-sadayoshi	西鶴 定嘉	1896	1989	active		修正	https://id.ndl.go.jp/auth/ndlna/00055559
c80f66bf-9aac-4459-859a-17a8ef7d78a8	ito-katsuhisa	ito-katsuhisa	伊藤 勝久	1964		active		修正	https://id.ndl.go.jp/auth/ndlna/01168320 | https://id.ndl.go.jp/auth/ndlna/01168320
6d399d5b-1906-4aa3-bf79-1d0258fa9e43	p-ywxeun	p-ywxeun	畑中 友次	1895		active		修正	https://id.ndl.go.jp/auth/ndlna/00008825
1fc13088-d030-4ce7-946b-1164e6adc0f7	p-11ol90n	p-11ol90n	太宰 幸子	1943		active		修正	https://id.ndl.go.jp/auth/ndlna/01153074
ff8fbd50-515f-416d-8782-f2295bda003a	p-1omusa0	p-1omusa0	島田 静雄			active		変更なし・全項目確認済みを意味しない	—
a324ffdd-0380-4d8d-b3af-fc1ded207e74	p-1gy7bfv	p-1gy7bfv	山口 和彦			active		変更なし・全項目確認済みを意味しない	—
5f55660d-81f6-4ba1-b304-970b3f9a6ffa	honda-yuko	honda-yuko	本田 優子	1957		active		修正	https://id.ndl.go.jp/auth/ndlna/00669825
3962be8a-ce72-4304-98be-7c5066d2c4bb	p-18cdb7j	p-18cdb7j	並木 翔太郎			active		変更なし・全項目確認済みを意味しない	—
1b19570c-d182-4418-9968-1fdba32a272b	uemura-yukio	uemura-yukio	上村 幸雄	1929	2017	active		変更なし・全項目確認済みを意味しない	—
d4b66a37-7c23-46a3-b7e1-e6519b5677f9	inoue-takuya	inoue-takuya	井上拓也			active		変更なし・全項目確認済みを意味しない	—
dc0e464c-372d-4420-ba8b-1af62231aec5	p-11492jn	p-11492jn	大塚 梨恵			active		変更なし・全項目確認済みを意味しない	—
e0f5e4dc-0dbd-4d2c-b093-a53e2f2c73cf	p-1p39exq	p-1p39exq	上野 愛理			active		変更なし・全項目確認済みを意味しない	—
74cb001b-1cc6-4a74-9ba6-d1c0e019ef6a	p-34nem	p-34nem	倉重 裕美			active		変更なし・全項目確認済みを意味しない	—
4e6858f0-71cc-47ef-a2af-88a0cd00bcee	p-1lf7xk2	p-1lf7xk2	中田 恭平			active		変更なし・全項目確認済みを意味しない	—
fd676475-1049-459e-9a20-6d5779dc4f20	p-1g2da7z	p-1g2da7z	山下 真悟			active		変更なし・全項目確認済みを意味しない	—
c1c62709-3d1b-4ddc-a953-b4dd04fcd9ef	p-1p89kig	p-1p89kig	坂田 亜里沙			active		変更なし・全項目確認済みを意味しない	—
a2b634e4-fbd3-4c27-bd71-4758561d8d34	ono-yuki	ono-yuki	小野 雄貴			active		修正	https://asahikawaramat.blogspot.com/p/blog-page_08.html
18fe0e57-0741-478a-96ee-2c4e3d0fa2db	maeda-manami	maeda-manami	前田 愛美			active		修正	https://www.kosho.or.jp/products/detail.php?product_id=409519520 | https://www.kosho.or.jp/products/detail.php?product_id=409519520
6c559e7f-86e4-4b03-adf7-9b6454b49a3b	p-1m0sbcb	p-1m0sbcb	山田 祥一			active		変更なし・全項目確認済みを意味しない	—
22204c26-f354-445f-8632-93917cb55752	tachibana-shoichi	tachibana-shoichi	橘 正一	1902	1940	active		修正	https://id.ndl.go.jp/auth/ndlna/00083083
465ff545-b9bd-4cf3-9e5d-4a9ccc833322	p-15wtsj1	p-15wtsj1	大矢 京右			active		変更なし・全項目確認済みを意味しない	—
a57b9e53-5daa-43b1-8707-dbdf85205512	miyaoka-osahito	miyaoka-osahito	宮岡 伯人	1936	2023	active		変更なし・全項目確認済みを意味しない	—
95dd1f5b-87e2-4bc1-bdb8-2299c004839d	p-1o7hzxb	p-1o7hzxb	長田 祐季			active		変更なし・全項目確認済みを意味しない	—
77ddca7b-c2ce-4552-8139-06984502b7dd	yoshida-katsumi	yoshida-katsumi	吉田 和美			active		修正	https://asahikawaramat.blogspot.com/p/blog-page_08.html
4f41db43-35e2-4710-8350-1627b03c4be3	p-1jj1xvq	p-1jj1xvq	三浦 亜耶			active		変更なし・全項目確認済みを意味しない	—
4997a20a-7cce-4bb3-ac49-05ad71e1db9c	kochi-rie	kochi-rie	甲地 利恵			active		変更なし・全項目確認済みを意味しない	—
5e7b637c-46c1-47e5-906a-cd2335f5f7f4	p-n3f6iu	p-n3f6iu	狩俣 恵一	1951		active		修正	https://id.ndl.go.jp/auth/ndlna/00799691
e1d2473f-dfb6-495d-9410-7210d12000c8	kazama-shinjiro	kazama-shinjiro	風間 伸次郎	1965		active		変更なし・全項目確認済みを意味しない	—
31844ad0-3d6c-4cae-8d17-17d3596c041e	ogihara-shinko	ogihara-shinko	荻原 真子	1942		active		修正	https://id.ndl.go.jp/auth/ndlna/00126111
48acf747-e618-4b36-8be3-52295df713af	furuhara-toshihiro	furuhara-toshihiro	古原 敏弘	1952		active		修正	https://id.ndl.go.jp/auth/ndlna/01000125
5b415d2c-23a6-4ebe-9114-816b7cd93703	yasuda-chinatsu	yasuda-chinatsu	安田 千夏			active		変更なし・全項目確認済みを意味しない	—
619b44d4-7290-4260-bf8b-2347a238206b	p-1l8orb9	p-1l8orb9	鈴木明世			active		変更なし・全項目確認済みを意味しない	—
e133c0a8-f72d-44da-874b-9ac628af4211	kamemaru-yukiko	kamemaru-yukiko	亀丸由紀子			active		変更なし・全項目確認済みを意味しない	—
c8857604-09c8-4cf1-85af-66ccfef20cfc	p-1dcznn	p-1dcznn	沖野 慎二			active		変更なし・全項目確認済みを意味しない	—
b15c40b5-0e07-4bba-8919-97f31123a583	narita-shuichi	narita-shuichi	成田 修一			active		変更なし・全項目確認済みを意味しない	—
c33edf96-34e0-4fb3-b65e-5f74a33aa863	hirota-toru	hirota-toru	廣田 徹			active		変更なし・全項目確認済みを意味しない	—
b6e2fce4-10e6-4431-8f6a-ff1e4e4693ab	vattukumpu-tero	vattukumpu-tero	Vattukumpu Tero			active		変更なし・全項目確認済みを意味しない	—
de7fffe7-03b7-47be-9f5b-c920aa1d01fb	matsuna-takashi	matsuna-takashi	松名 隆			active		変更なし・全項目確認済みを意味しない	—
cb708e09-1807-4335-b9a8-2385e00902c1	p-1clrtot	p-1clrtot	塩谷 亨			active		変更なし・全項目確認済みを意味しない	—
de1b5fef-47a4-4a33-adff-610b074d7e81	nagata-yoshishige	nagata-yoshishige	永田 良茂			active		変更なし・全項目確認済みを意味しない	—
132a4fba-b94d-4b73-9e29-5681343e3260	p-1gkpt1n	p-1gkpt1n	イヤス シリヤ			merged	b551ff0b-1805-4ad4-88a9-9592a82664ea	統合	—
cba95c26-7a3e-4f3a-8e53-0061f2b8f0ee	p-y9ma1q	p-y9ma1q	田中 勝也	1937		active		修正	https://id.ndl.go.jp/auth/ndlna/00081575
2a940e15-5d0f-4a35-a9b6-10f9e6305531	asakura-toshimitsu	asakura-toshimitsu	朝倉 利光	1934		active		変更なし・全項目確認済みを意味しない	—
3dc1c73b-eeb9-486e-bf74-d395260b6186	inoue-koichi	inoue-koichi	井上 紘一	1940		active		修正	https://id.ndl.go.jp/auth/ndlna/00019599 | https://src-h.slav.hokudai.ac.jp/center/tenken/2001/inoue.html
4b340b14-ddbc-463e-8eab-70cd2f84156b	terada-yoshitaka	terada-yoshitaka	寺田 吉孝	1954	2023	active		変更なし・全項目確認済みを意味しない	—
3ef7469b-3c95-4c18-a1c4-f93e3dc37379	mori-masao	mori-masao	護 雅夫	1921	1996	active		変更なし・全項目確認済みを意味しない	—
85340041-4563-4cbd-8f62-0de0c0986a4c	m-m-dobrotvorskii	m-m-dobrotvorskii	M.M. Dobrotvorskii		1874	merged	610095e2-adea-4141-9f0a-384751f09421	統合	—
6daa2528-dd8d-4c97-abe1-26e202c2a4d7	yasuda-setsuhiko	yasuda-setsuhiko	安田 節彦			active		変更なし・全項目確認済みを意味しない	—
f64922a6-89df-4c42-9c57-dfaaa87efb2b	m-m	m-m	M.M. ドブロトゥヴォールスキー		1874	merged	610095e2-adea-4141-9f0a-384751f09421	統合	—
7b443364-da85-4e8e-832a-9c8293b711cf	koyama-shohei	koyama-shohei	小山 正平	1909		active		修正	https://id.ndl.go.jp/auth/ndlna/00105951 | https://id.ndl.go.jp/auth/ndlna/00105951
bb4046c5-4ed6-44c2-971b-3214bd9548c7	p-1n213a8	p-1n213a8	寺田 吉孝[訳]			merged	4b340b14-ddbc-463e-8eab-70cd2f84156b	統合	—
5743d781-98c3-4a3b-9f0b-b76b55fdc862	p-ppm4a7	p-ppm4a7	安田 節彦[訳]			merged	6daa2528-dd8d-4c97-abe1-26e202c2a4d7	統合	—
fbc8f195-300a-42b9-831f-289e1968152d	ito-kohei	ito-kohei	伊藤 公平	1937		active		修正	https://id.ndl.go.jp/auth/ndlna/00022855
3ebade7c-3130-40a5-8940-b993b863c8cc	takahashi-akiko	takahashi-akiko	高橋 晶子			active		修正	https://www.h-bungaku.or.jp/issue/pdf/issue_nenpou17/17-8_17.pdf
6927befa-9efb-4980-91a9-51038afd8b6a	p-11xgdoe	p-11xgdoe	菊地 達夫	1968		active		修正	https://id.ndl.go.jp/auth/ndlna/001332064
01d024b0-6cfa-478e-97f6-3b5676e2c2d1	p-1exy4mi	p-1exy4mi	梶浦 浩	1928		active		修正	https://id.ndl.go.jp/auth/ndlna/00346152
f3a0c82a-78ab-4a9a-8966-82eb276069d2	p-1p7zrli	p-1p7zrli	仙石 裕子			active		変更なし・全項目確認済みを意味しない	—
4c6bedf9-6b0c-4820-9931-faffbf557dc4	p-1ezvvm9	p-1ezvvm9	小原 隆幸	1933		active		修正	https://id.ndl.go.jp/auth/ndlna/00547008
fbaabb42-dec1-4468-aa7b-2f4b44e8382a	matsuki-akira	matsuki-akira	松木 明	1903	1981	active		変更なし・全項目確認済みを意味しない	—
c82c93c9-8f8b-491a-b8c0-c7e1047ba7b5	kanemaru-tsuguo	kanemaru-tsuguo	金丸 継夫			active		変更なし・全項目確認済みを意味しない	—
375a261c-1b4a-460e-9a22-cc5ad03d38fa	kudo-masaki	kudo-masaki	工藤 雅樹	1937	2010	active		変更なし・全項目確認済みを意味しない	—
114d3d03-cfc2-48d3-881b-e304de311f0c	p-1l86b0i	p-1l86b0i	鈴木 仁			active		変更なし・全項目確認済みを意味しない	—
635c2180-9482-45e2-a9a2-86f2d3e32494	p-1gxsmy4	p-1gxsmy4	由良 勇	1921		active		修正	https://id.ndl.go.jp/auth/ndlna/00217615
f0ebc646-4436-4fe7-9be9-60eca88579a0	p-1ehn8nt	p-1ehn8nt	森 美典	1930		active		修正	https://id.ndl.go.jp/auth/ndlna/00181460
86e361eb-74ad-4951-b087-ca54afe8a07a	p-1ekqz6t	p-1ekqz6t	鎌田 正信	1923		active		変更なし・全項目確認済みを意味しない	—
3abbbe4c-1aac-4a88-8a2d-2ded5a119e80	p-1kxg80o	p-1kxg80o	槻舘 尚武			active		変更なし・全項目確認済みを意味しない	—
bf6a2409-fcf4-473c-a819-0fce15cd1fda	p-1fxhyqx	p-1fxhyqx	瀧下 史			active		変更なし・全項目確認済みを意味しない	—
5806d90e-78df-4e5d-ab29-3eabddd51b0a	tanigawa-kenichi	tanigawa-kenichi	谷川 健一	1921	2013	active		変更なし・全項目確認済みを意味しない	—
ab3d1626-1266-4009-9eaf-f0c1263cb92f	p-16gziul	p-16gziul	松田 宏介			active		変更なし・全項目確認済みを意味しない	—
b5b68cc4-e51c-4698-a8cd-54546e2710fb	taniguchi-mamoru	taniguchi-mamoru	谷口 守			active		修正	https://hokkyodai.repo.nii.ac.jp/records/2000434
e3c6e35b-791b-47f3-a573-667485a620ef	p-1i0xg02	p-1i0xg02	小林 和夫			active		変更なし・全項目確認済みを意味しない	—
f8697b8d-fe91-4b81-b670-f5461ccf594d	p-1qevig6	p-1qevig6	寺本 千名夫			active		変更なし・全項目確認済みを意味しない	—
08abfc10-eb7b-49fd-867b-30c8c54afd39	mega-junya	mega-junya	女鹿 潤哉			active		変更なし・全項目確認済みを意味しない	—
b51ae848-2e5b-484a-ace0-ab72da408310	oikawa-akihiko	oikawa-akihiko	及川 明彦			active		変更なし・全項目確認済みを意味しない	—
caf109b2-18d1-4253-b11e-a9cbaa5f6927	inoue-fumio	inoue-fumio	井上 文夫			active		変更なし・全項目確認済みを意味しない	—
efe95001-120b-4b94-9612-e550abf59eaa	p-12syzn8	p-12syzn8	柳下 み咲			active		変更なし・全項目確認済みを意味しない	—
9a145f66-0bc8-469f-8bee-d526b8c4c539	p-s5616a	p-s5616a	玉山 成元	1932		active		修正	https://id.ndl.go.jp/auth/ndlna/00080932
21001a26-c1c2-48be-8496-8ed4afd6b6f9	umehara-takeshi	umehara-takeshi	梅原 猛	1925	2019	active		変更なし・全項目確認済みを意味しない	—
204a92db-4bb1-435e-90fb-89aca6eb459d	nurmi-jussi-henri-sebastian	nurmi-jussi-henri-sebastian	Nurmi Jussi Henri Sebastian			merged	565e391b-d666-409b-91e3-de296dbd2841	統合	—
01ecaa72-1fd7-4b8b-95b3-1840d5043c08	p-12qbr50	p-12qbr50	都築 埴雅			active		変更なし・全項目確認済みを意味しない	—
df36776b-6744-4998-9183-8f153a8e6714	p-1cl3ueh	p-1cl3ueh	大澤 香			active		変更なし・全項目確認済みを意味しない	—
55007d3d-5e75-4b22-815a-fa75644666c3	p-1t0p9g6	p-1t0p9g6	平賀 エテノア	1880	1960	active		修正	https://id.ndl.go.jp/auth/ndlna/001202349
1d3dd099-a2cf-4018-a65d-6888d4e2c20b	simada-kenichi	simada-kenichi	島田 健一	1929		active		修正	https://id.ndl.go.jp/auth/ndlna/00184373 | https://id.ndl.go.jp/auth/ndlna/00184373
4e1f3f1c-fb0e-441b-9d44-25bd4593958c	sakitani-mitsuru	sakitani-mitsuru	崎谷 満	1954		active		変更なし・全項目確認済みを意味しない	—
e16bab05-cb08-4bd6-9d13-51678b00c0eb	yazaki-haruna	yazaki-haruna	矢崎 春菜			active		変更なし・全項目確認済みを意味しない	—
8d20d5e5-3a55-4e04-aa75-490f8f15b571	nihashi-junichi	nihashi-junichi	二橋 潤一	1950		active		変更なし・全項目確認済みを意味しない	—
a7a53637-85c0-47e7-a929-a5fea4e9f1c2	p-1epyoxi	p-1epyoxi	杉江 光			active		変更なし・全項目確認済みを意味しない	—
e2b0f9c5-367f-47ca-bc93-5c228e5661b3	ishida-hisao	ishida-hisao	石田 久大			active		変更なし・全項目確認済みを意味しない	—
643bce7a-126b-4bcb-a4aa-d2088418bb60	p-1r1lqct	p-1r1lqct	川村 久恵			active		変更なし・全項目確認済みを意味しない	—
80daecb3-9b1b-41fe-8f48-4f6757d05042	ishii-masami	ishii-masami	石井 正己	1958		active		変更なし・全項目確認済みを意味しない	—
644bb1c5-6cb9-4292-8fc6-069a785ef873	p-1lodgy3	p-1lodgy3	長崎 郁	1968		active		修正	https://id.ndl.go.jp/auth/ndlna/001219435
759a72b8-a5cd-44f5-8864-8f5faed9c664	tanaka-satoko	tanaka-satoko	田中 聖子			active		変更なし・全項目確認済みを意味しない	—
c9d0593a-ae2c-4bae-9e3e-855e3b94e144	oba-yoshio	oba-yoshio	大場 四千男	1943		active		変更なし・全項目確認済みを意味しない	—
44161ff8-e323-4e28-948e-32d07855b46e	p-1hvppjg	p-1hvppjg	丸山 隆司	1948		active		修正	https://id.ndl.go.jp/auth/ndlna/00857730
0aa6e4b1-d252-4e65-930d-b3fb2e040360	nagao-yuka	nagao-yuka	長尾 優花			active		変更なし・全項目確認済みを意味しない	—
f5a6677b-bad0-4f3b-8b96-8515c009ab65	p-kbsdtj	p-kbsdtj	西﨑 専一			active		変更なし・全項目確認済みを意味しない	—
6529ff28-a054-4635-beed-fba8db99834b	ishimura-hiroko	ishimura-hiroko	石村 博子	1951		active		変更なし・全項目確認済みを意味しない	—
fb45a638-6e53-4470-8ddd-f48b495b29a0	p-16iqb0n	p-16iqb0n	墨谷 真澄			active		変更なし・全項目確認済みを意味しない	—
5eaf8651-8448-4e2e-a476-0c61c1c9af58	p-19hj4z9	p-19hj4z9	欠ヶ端 和也			active		変更なし・全項目確認済みを意味しない	—
84f5cc72-d072-4df3-b521-8df0baedb0cf	p-1mxux2y	p-1mxux2y	豊岡 喜一郎			active		変更なし・全項目確認済みを意味しない	—
a088e177-7cb5-4a76-8e5f-c78a867e1baf	ota-ryu	ota-ryu	太田 竜	1930	2009	active		変更なし・全項目確認済みを意味しない	—
eeb71423-06a1-46c7-93a9-52596d36948b	p-15p4zpg	p-15p4zpg	鈴木 華織			active		変更なし・全項目確認済みを意味しない	—
04d5e2f8-2294-4e1b-8621-aeed781be574	emori-susumu	emori-susumu	榎森 進	1940		active		修正	https://id.ndl.go.jp/auth/ndlna/00130876
be38e300-d905-4276-99b0-dd1fc5e3f3bf	p-f7krcf	p-f7krcf	成田 得平	1943		active		修正	https://id.ndl.go.jp/auth/ndlna/00149586
f27318c5-c531-4772-bee2-ded0aa61b161	kinoshita-junji	kinoshita-junji	木下 順二	1914	2006	active		変更なし・全項目確認済みを意味しない	—
8d6d2f54-e85d-4f5a-84a6-9cdb691cd0cf	p-1cf44kw	p-1cf44kw	石倉 欣二	1937		active		修正	https://id.ndl.go.jp/auth/ndlna/00119332
f177e6b9-e815-4690-9180-be94bb9208fd	kanaya-eijiro	kanaya-eijiro	金谷 栄二郎		2001	active		変更なし・全項目確認済みを意味しない	—
17d69e99-6f9d-42c1-844a-becf082fd5cb	kannari-matsu	kannari-matsu	金成 まつ	1875	1961	active		変更なし・全項目確認済みを意味しない	—
0a815d15-cef4-4619-bc77-4cbac99b8485	p-q25d75	p-q25d75	四宅 ヤエ	1904	1980	active		変更なし・全項目確認済みを意味しない	—
e89f44b2-3948-48a9-abb1-fd44a0d22928	p-1iwaxi2	p-1iwaxi2	若月 亨	1967		active		修正	https://id.ndl.go.jp/auth/ndlna/00350936
cbd32aa9-d100-4b63-8635-5f79e81a60db	hasuike-etsuko	hasuike-etsuko	蓮池 悦子			active		変更なし・全項目確認済みを意味しない	—
91627a80-5bbf-4803-8933-7070a65c98b0	p-1gunmdd	p-1gunmdd	田澤 守			active		変更なし・全項目確認済みを意味しない	—
8c7a23ca-61ce-48cb-bde7-f73402a0fa6c	sakurai-yoshihide	sakurai-yoshihide	櫻井 義秀	1961		active		変更なし・全項目確認済みを意味しない	—
73599a10-e8b5-47b7-8b90-f0c3dab3d9e3	fujii-sadakazu	fujii-sadakazu	藤井 貞和	1942		active		変更なし・全項目確認済みを意味しない	—
95e0bf18-33fd-4c66-8146-42c4554a0c02	p-ch68k3	p-ch68k3	太田マルクオッカイ満		2020	merged	211d61a3-10ee-45d9-8b9a-3840d68bca5d	統合	—
d9986eb1-5d87-4640-8620-b52e32200eb1	p-1nen1vw	p-1nen1vw	島津 礼子			active		変更なし・全項目確認済みを意味しない	—
f75bbed8-7dea-4d29-a456-a5b37928395d	p-tcs8zz	p-tcs8zz	道合 裕基			active		変更なし・全項目確認済みを意味しない	—
bdea573e-263d-4b8e-95c0-d2f9b4f47a9a	p-lc9any	p-lc9any	今石 みぎわ			active		変更なし・全項目確認済みを意味しない	—
a66eded9-4c8d-4d3c-b14f-02f997094374	yoshinari-naoki	yoshinari-naoki	吉成 直樹	1955		active		変更なし・全項目確認済みを意味しない	—
2ba9aee8-62cd-460b-bf3b-b9afec6d0f27	ogasawara-sayo	ogasawara-sayo	小笠原 小夜	1973		active		修正	https://id.ndl.go.jp/auth/ndlna/031698818
46207bed-50c6-456f-8698-faad2e27dca3	kawakami-yuji	kawakami-yuji	川上 勇治	1930	2004	active		修正	https://id.ndl.go.jp/auth/ndlna/00029165
c3796f37-7bd8-4b44-90f4-a268fb51147d	p-9d1qfm	p-9d1qfm	はまおか のりこ	1954		active		修正	https://id.ndl.go.jp/auth/ndlna/00670792
ca211d22-1060-476f-ac7b-f0ef389fe8de	sunazawa-kura	sunazawa-kura	砂沢 クラ	1897	1990	active		変更なし・全項目確認済みを意味しない	—
4dcecb4a-81d3-4173-9225-6fcbf9e55dd7	ryo-michiko	ryo-michiko	寮 美千子	1955		active		変更なし・全項目確認済みを意味しない	—
